actual,predicted
10757.7396392895,11149.68139592648
10730.039583797614,11169.27484908254
10742.530115265734,11164.162709467473
10736.409831365845,11197.370892936775
10742.590055533143,11213.421493691525
10646.519835450092,11219.08138532472
10698.939512286328,11208.24176186002
10855.809568719296,11192.585236480361
10829.730451097123,11188.116498246312
10909.61042235561,11220.685743971533
10838.959976953236,11281.861801148805
10762.629234720252,11215.971505706075
10788.360188661518,11172.201719586861
10781.349728024368,11203.727749594202
10800.09955379977,11181.94010005353
10783.709078975566,11157.198798186928
10784.010055637447,11163.806256175118
10861.070283678046,11131.024031201869
10854.24984644183,11168.000799568892
10779.620387543382,11230.137176349543
10783.83023483522,11244.922017202096
10714.319929838452,11249.632429493038
10737.639244510145,11127.594682711184
10735.369166297642,11143.021649619914
10779.219935544099,11157.522093033484
10788.749162737256,11181.363015564117
10776.599143001013,11191.218088253507
10846.710125996708,11210.467203703174
10925.160458111253,11220.134165978889
10905.169741268006,11287.030055056763
10873.099147554633,11302.076337501205
10854.809714045923,11321.381567243767
10908.590162484823,11322.017316675752
10932.30865383096,11334.190929921508
10925.230600977371,11302.219173883115
10893.29901767139,11302.691681735774
11007.659946587988,11331.66451141647
11067.218891870061,11329.027139650483
11037.508924432723,11350.04513065113
11009.079383133221,11419.22512651473
10984.869891724267,11434.292451819008
10990.48004568876,11445.118684372905
11016.249259375183,11440.33366557891
11021.900223734508,11478.47544318589
10951.539277070471,11434.961997359213
10995.739485322672,11433.269003636124
10956.139373762884,11355.218485858442
10929.959505478471,11342.366399798613
10869.07932366373,11355.283527425205
10908.44987675259,11342.18530367155
10913.620043647807,11350.089767020476
10865.999414178788,11361.081154140957
10890.460144580924,11371.428502218001
10867.040079246992,11357.882639446038
10881.879759067599,11345.212287175691
10829.789116039692,11362.607717972624
10884.199574948803,11350.079564421769
10801.659276077236,11350.323789128339
10818.739701639062,11331.315710073144
10835.000093329742,11313.075376570716
10844.700214051256,11330.9994295132
10847.410279333035,11322.151225783793
10862.599398159387,11315.415597649337
10914.580363251185,11312.606694692573
10921.979797964073,11271.949976504102
10941.70907321543,11302.138828418292
10959.45011704359,11263.935835219063
10921.719631697022,11345.102609239582
10940.469457472424,11330.51990737393
10905.700276400816,11373.161031011083
10901.490429108979,11358.767714883945
10926.169240058494,11381.574986632986
10928.848697544152,11400.93696833086
10905.239884134124,11412.168116520976
10933.109557829528,11376.717911985617
10972.860157720257,11392.16783474144
10958.888974114658,11407.101888600095
10958.419654574096,11422.706763323793
11009.979762469193,11422.949712705526
10973.170061656008,11431.39555144839
10975.630163269447,11444.236159584672
10992.250196564579,11459.95262523174
10914.709171059872,11467.038330034358
10947.339632377341,11446.478818313148
10899.088992438112,11466.050590946952
10885.639416691452,11455.451366214307
10836.008875276983,11438.146483480909
10862.999850158672,11325.252178128569
10868.269492391291,11344.063219496216
10887.66973383432,11343.544799949374
10943.910283886655,11355.29628067359
10931.589370622054,11379.891557846186
10931.200396546317,11401.950851577456
10973.629178597863,11409.605988920459
10946.620349168435,11427.875017231752
10970.259770374587,11435.141818161439
10974.509152736418,11449.192709569443
10959.999782048977,11458.1155198019
10932.630035690258,11466.878914429548
10951.239575733427,11455.773385736024
10907.518889620495,11454.739734954432
10928.839770270282,11443.694784190735
10949.99995999042,11437.451431443935
10991.249066566368,11443.493920528674
11146.1296162513,11457.295485930756
11106.940159289505,11484.681173849956
11106.919754092089,11519.012280839544
11082.99976142147,11547.66500398578
11087.709536049993,11558.818357360748
11056.219215138131,11568.63835861708
11067.16022692749,11559.504482123852
11047.489616618703,11560.964091401498
11054.519207128431,11560.63314460591
11094.940627884202,11567.109244135736
11047.530427013535,11571.620705751875
11066.189704725404,11580.122658787634
11077.219989253457,11576.982809035284
11056.460251532604,11584.794173671004
10938.099903922519,11580.426186099192
10916.339036203455,11574.834524344857
10944.400008624634,11546.180525873784
10965.740019146997,11523.948425626899
10953.70987994557,11511.053616184981
10970.340115839412,11491.406599385706
10960.638719793058,11485.252519377596
10955.699386693608,11487.734301513288
10963.679094208006,11478.490109421533
10983.219621383269,11458.536376998602
10947.550060975691,11440.21506036893
10847.530159867852,11450.336038287145
10868.279694989998,11376.026685923158
10840.999221369973,11375.25128842136
10836.28944674145,11374.61171301486
