actual,predicted
38307.090956804124,36530.69466636283
38488.33883714223,36574.915651769006
38680.01254959438,36647.256328133444
38502.12935187787,36754.8871385836
38630.248815554005,36823.68748184155
38699.17016247932,36846.91237928764
38992.90851668278,36897.36700523523
39023.690288323094,36997.9522795694
38933.819693567,37100.53216274305
38867.439423656375,37178.31410079486
38934.967276734926,37200.38360838481
38785.27012682652,37203.287696401596
38713.67889253094,37193.95089729386
38529.32004693829,37146.47452290112
38507.12172899275,37065.95243728509
38907.9990722887,36994.96231798222
38821.84055777987,37009.37346443112
38699.54878685785,37062.05299652061
38556.518548686916,37068.21637686806
38375.891300062074,37037.99278343528
38208.39880436262,36941.51773044746
38544.96855346961,36825.99826155383
38304.14002865804,36791.68396349525
38627.44231113993,36778.693634301875
38589.61890672773,36805.31053777833
38521.0098273311,36870.92184889956
38410.85745658679,36885.70771638289
38513.550536739596,36864.01683317147
38399.658762339255,36842.93096829688
38502.94905414068,36825.22930276444
38500.57191757854,36830.17483975002
38516.69272874701,36834.48022830179
38466.6401472426,36830.151419685375
38532.98919040035,36831.39658645601
38542.8724576833,36836.09621276275
38453.16970672387,36861.959770826244
38423.558938316135,36854.531706987604
38570.43006708992,36829.85086218901
38431.1782660161,36822.14956426277
38350.78889409975,36828.92576963527
38283.538178452916,36783.3893572645
38330.44076126169,36745.58546957284
38141.14808871579,36723.12953091614
38041.67136410846,36681.15296837241
37776.19712459527,36625.21804729636
37707.068900432205,36488.319962720016
37770.91980336046,36341.21072995561
37798.481316111196,36247.741251931395
37733.229112647954,36220.99944144346
37729.95030359674,36204.79666004872
37895.210086466075,36179.987004894545
37880.49838252081,36197.864320911875
37968.57734233107,36241.53103145463
38015.39795491356,36286.852759899426
37991.52119900134,36338.302738594706
38081.48937736015,36372.0744718222
38394.98645944128,36403.27780462624
38697.198973704486,36489.467545887936
38968.96930726482,36643.51302113331
38858.28217837763,36849.79304723978
38979.21948889397,36995.914733944715
39006.41018395438,37117.27750896889
38971.8694919375,37198.303125974926
38714.47907807319,37249.96778859618
38785.27012682652,37232.98433837972
38975.33956485004,37185.8787816773
39168.12963371723,37195.59420516357
38991.26911215718,37283.04862991645
39537.288402786806,37319.642480934446
39837.518018242845,37425.46604306234
39816.3579898302,37649.6975487242
39746.999468364724,37819.379820468566
39689.73741029176,37916.43256838446
39685.22904784634,37953.229393296104
39654.697090228976,37963.92845949774
39634.03278651812,37959.95095185109
39768.038493110005,37946.242407341735
39739.64947140825,37953.252813360756
39748.24853847947,37968.25726811417
39606.678151005144,37975.83756237304
39547.011632961294,37967.69128321842
39579.05028140457,37930.41825032553
39478.69920771692,37893.95711300722
39474.46798270321,37852.710475811786
39516.99882011037,37811.424805175266
39482.80942906326,37800.1675607661
39502.821874307985,37787.00938777606
38985.78881702872,37782.02481734939
38212.09136788935,37685.4287606942
36920.31866859372,37409.435008808374
37044.14835709452,36857.291371272375
36815.529492654605,36351.3477146056
36380.751605775586,35958.17557258001
36351.929312877786,35564.948783736894
36444.21217429299,35215.271605113274
36437.236898370946,35037.63431807561
36217.299071228525,34967.90497891982
36533.93053862885,34899.97312972604
36390.037661409915,34898.86848334331
36308.352379249525,34915.7563016291
36401.47836299218,34881.84990302987
36441.698420687055,34891.33698088579
36424.73058384703,34903.03139983511
36497.62943841899,34907.2079780313
36404.9406292165,34932.466517757966
36383.56982022199,34949.945692676214
36206.52974483294,34898.53474742202
36403.7618192957,34872.16960964057
35942.519259360466,34857.668686277175
35780.71783937134,34785.77299114112
35819.239942378976,34647.35065069037
35734.97845310692,34574.09464013247
36153.7799525495,34461.38753066909
35989.76143310669,34469.002955024946
36200.28049091509,34522.65832314157
35878.980623960895,34568.89733745189
35927.569451424584,34571.637485016116
35988.76217701489,34547.89344280359
36054.95898975241,34543.988147022945
35963.96813523715,34554.74966673032
35994.87871723305,34557.20096683051
36019.21997109419,34558.512490450994
35998.70009111535,34575.49594066745
36022.448036671994,34577.1977986988
35968.898058846295,34576.60253872224
35802.97861082261,34567.75951264424
35750.1975917863,34522.824215266184
35892.95069252553,34468.235947907604
35811.1600200742,34441.18186989099
35916.19901003627,34431.26932752724
36008.43112797806,34439.245811213135
35959.5378396739,34476.959921990296
36078.07849690757,34507.0800768042
36053.869956746115,34547.08935391722
36021.37071369802,34578.9269801389
35898.55199132135,34589.29231041925
35963.42166706195,34567.49018190074
35955.35735813361,34548.781453588286
35959.760330288096,34548.998089186316
35884.55069600385,34538.13703420417
35896.29976177069,34518.77839909764
35867.78192971336,34505.60266105911
35769.71821567334,34485.22330146818
34982.320028712835,34451.79311085019
35051.48728631699,34276.35730988976
35463.461836913644,34061.056655548346
35083.15902041406,34003.03734871832
34844.25094090391,33939.408936404245
34561.121875987585,33812.84885869949
34471.782136030255,33622.81650244501
34408.38011767448,33444.95086977699
34436.37099827716,33336.66234584453
34777.538886744056,33248.675114620826
34602.21237941868,33285.06208840107
34645.80102307926,33328.17842742452
34550.20031917176,33333.95537670523
34715.10880107132,33327.692461083
34782.851338075845,33346.67052013895
34632.4086494427,33392.28109604778
34360.31824166546,33398.96362116168
34422.92788116719,33337.39422286489
34352.94092130023,33274.249825220286
34372.68013245735,33234.16443289716
34070.26074095639,33199.62569255233
34516.58862305272,33087.203527208876
34595.73673154253,33065.49898229308
34231.60937302893,33145.10963705976
